classe_real,predicao
0.0,0.0011136715
0.0,2.8417873e-05
0.0,1.4219771e-05
1.0,1.0
0.0,0.015616908
0.0,2.9244526e-05
1.0,0.99212134
1.0,0.9976756
0.0,1.516173e-06
1.0,0.9999684
1.0,0.9999995
0.0,0.00028260765
0.0,0.0042344155
1.0,0.9999695
0.0,6.193705e-05
0.0,0.010689068
0.0,2.2722721e-05
1.0,0.9999999
1.0,0.9999913
1.0,0.9872083
0.0,0.0043087574
1.0,0.99747914
1.0,1.0
1.0,0.9959189
1.0,0.000987782
0.0,0.00027739472
0.0,8.0201724e-05
1.0,0.9999975
1.0,0.9999697
1.0,1.0
0.0,0.0025668216
0.0,0.009483652
1.0,0.99997747
1.0,0.999995
0.0,2.5015685e-05
0.0,1.8416757e-05
0.0,0.029080704
1.0,0.9999813
0.0,6.4124542e-06
0.0,5.3218864e-05
1.0,0.99999297
0.0,8.013118e-06
1.0,0.9992393
1.0,0.99999464
1.0,1.0
0.0,0.008550258
1.0,0.99999964
0.0,0.27778655
1.0,1.0
0.0,0.00017455682
0.0,0.024452664
0.0,0.0006771574
0.0,4.411614e-05
1.0,0.9999999
0.0,0.00048786664
0.0,0.00015954656
0.0,0.000817479
0.0,6.3637446e-05
0.0,0.0062873187
0.0,0.0022906305
0.0,0.023280676
0.0,0.006693377
0.0,0.000198133
1.0,0.98324907
1.0,0.9999989
1.0,1.0
0.0,0.005757814
0.0,0.0016344073
1.0,1.0
0.0,0.0014184194
0.0,1.2130358e-06
0.0,0.0003592058
0.0,6.515492e-05
1.0,0.99999917
1.0,0.6515757
1.0,0.99999154
0.0,0.0046972795
0.0,0.010281588
1.0,0.9990778
0.0,7.4562545e-06
0.0,0.0025665052
1.0,0.99998724
0.0,0.0009130073
0.0,0.0005853318
1.0,0.9999999
0.0,3.123129e-06
1.0,0.9999938
1.0,0.99999976
1.0,0.99999964
1.0,0.9999975
1.0,0.9968617
0.0,2.5720597e-06
0.0,0.06621006
0.0,5.4924453e-07
0.0,0.0003569385
1.0,0.9995152
1.0,0.9997161
0.0,4.2867447e-05
1.0,0.9998265
1.0,0.9517371
0.0,0.00042186293
1.0,0.9999918
1.0,0.91696906
1.0,0.999949
1.0,0.9999926
0.0,0.00013845038
0.0,0.03416235
1.0,0.99999595
1.0,0.9999814
0.0,7.2110174e-06
0.0,0.36087722
1.0,0.99998
1.0,1.0
0.0,5.553453e-07
0.0,0.0020265423
0.0,1.7439926e-06
0.0,0.0006664882
0.0,0.0005684694
1.0,0.99907076
0.0,0.00011197978
0.0,0.004357379
0.0,3.428006e-05
0.0,0.034062933
0.0,1.9143108e-06
1.0,0.9999988
1.0,0.9999751
0.0,0.00015459833
1.0,0.9996824
1.0,0.9999906
1.0,0.9999137
1.0,0.9960477
1.0,0.99946696
0.0,0.0022143426
0.0,0.00032510867
1.0,0.9999989
1.0,0.9996524
1.0,0.9966428
1.0,1.0
0.0,0.012821057
1.0,0.998432
1.0,0.99999905
1.0,0.94242483
1.0,1.0
1.0,0.9986771
1.0,1.0
1.0,0.99993753
1.0,0.99632555
0.0,0.019787129
0.0,0.008225565
1.0,0.98536414
0.0,0.00040206703
0.0,1.2170193e-07
0.0,0.0008732807
0.0,3.143295e-05
1.0,0.99999404
1.0,0.99999654
1.0,0.9996239
0.0,7.759925e-08
1.0,0.9999999
1.0,0.9999714
0.0,0.00019295303
1.0,0.9797778
1.0,0.99399793
0.0,5.2867006e-05
0.0,0.00012417515
0.0,0.0019527596
1.0,0.99072814
1.0,0.99998903
0.0,0.038400646
0.0,0.0041534994
0.0,0.00011387899
0.0,6.300072e-06
1.0,0.9999132
1.0,0.99999535
1.0,0.9987993
0.0,0.004090406
0.0,6.1625365e-06
1.0,0.99998057
1.0,1.0
1.0,0.99984705
1.0,0.995685
1.0,1.0
1.0,0.9998425
0.0,0.00027158385
1.0,0.91627705
1.0,0.9984862
1.0,0.84928477
1.0,0.9999001
1.0,0.99999416
0.0,0.008240574
1.0,0.99985576
0.0,0.0017048969
1.0,0.99999356
0.0,0.00016303398
1.0,0.9987387
0.0,7.430704e-08
1.0,0.9987852
0.0,0.0005281815
1.0,0.9999734
0.0,1.2822903e-07
1.0,0.9911607
0.0,0.00025224348
0.0,0.98269147
0.0,3.5444195e-05
1.0,0.99963474
1.0,0.99999905
0.0,1.315444e-05
1.0,0.9309976
0.0,0.008620514
1.0,0.9524913
0.0,0.0014019436
1.0,1.0
1.0,0.99999607
0.0,1.3350331e-06
0.0,0.0001869051
1.0,0.998209
1.0,0.999967
1.0,0.9921566
0.0,0.00046795388
0.0,0.0013549441
0.0,2.7763872e-06
1.0,1.0
1.0,0.9999989
1.0,0.9999219
1.0,1.0
0.0,0.0003564534
1.0,0.9935835
0.0,0.39533937
0.0,0.00020299801
0.0,0.96302885
0.0,3.3293414e-05
0.0,0.0068084504
0.0,4.6819507e-05
1.0,0.9999988
0.0,8.1461553e-07
1.0,0.9999999
1.0,0.99811065
1.0,0.99997246
0.0,0.0848908
0.0,0.01970951
0.0,0.0020602264
1.0,0.9999857
0.0,5.763384e-05
0.0,0.0034572834
0.0,2.5244583e-06
1.0,0.99918765
1.0,0.99997973
0.0,0.0014297877
1.0,0.99999726
1.0,0.9999031
0.0,7.965826e-08
1.0,0.9053122
1.0,0.9979917
1.0,0.9983442
0.0,0.000105778294
0.0,0.014516753
1.0,0.99998343
0.0,0.0006948939
0.0,0.0007204257
1.0,0.99996245
0.0,0.018807516
1.0,1.0
1.0,0.9976305
1.0,0.99999774
0.0,2.8598486e-06
1.0,0.9999237
1.0,0.99999
1.0,0.9990472
1.0,0.7649031
1.0,1.0
1.0,0.98987854
0.0,0.00392339
1.0,1.0
1.0,0.9887637
1.0,0.9999006
0.0,7.8663544e-07
1.0,0.15343948
1.0,0.99609274
1.0,0.6713935
1.0,0.999998
0.0,3.336986e-05
0.0,0.0010527757
0.0,0.00012780877
0.0,0.0021912206
1.0,0.93149936
1.0,0.9998142
1.0,0.99996805
1.0,0.99999225
0.0,6.994027e-07
1.0,0.99994266
1.0,0.9997981
0.0,0.0001026535
1.0,0.9998826
0.0,0.0004045463
0.0,0.0031895875
0.0,6.4821106e-06
0.0,8.529353e-06
1.0,0.999987
1.0,0.9999763
0.0,6.2237655e-06
0.0,0.005358175
1.0,0.9999993
0.0,0.005421194
0.0,0.00039704973
1.0,0.9999943
0.0,0.09170386
0.0,0.8397118
1.0,1.0
0.0,0.000112307964
1.0,0.9999982
1.0,0.9999604
1.0,0.99999845
0.0,8.576552e-05
0.0,0.026534028
1.0,0.9999261
0.0,0.0014713985
0.0,0.007632127
0.0,0.0006061049
0.0,0.00026234184
0.0,5.426878e-08
0.0,2.746395e-06
1.0,0.87964845
1.0,0.998131
0.0,0.021979747
0.0,0.0022774183
1.0,0.9999994
1.0,1.0
1.0,0.9999939
0.0,0.0056606038
0.0,0.00022636357
0.0,0.0009958878
0.0,0.0012869518
0.0,0.0060239127
1.0,0.9973756
1.0,0.93131226
0.0,9.998208e-05
0.0,0.006090867
0.0,0.03753201
0.0,1.7470906e-06
1.0,0.99999964
1.0,0.99999917
0.0,0.0016719962
0.0,3.225819e-05
0.0,6.315743e-06
1.0,0.99989223
1.0,0.9998833
0.0,3.9303923e-05
1.0,0.99999976
1.0,0.9999125
0.0,1.5017529e-05
1.0,0.84614116
1.0,0.99998605
1.0,0.9999999
1.0,0.8554429
1.0,0.99995744
1.0,0.99999917
1.0,0.99904674
1.0,0.9997948
1.0,0.39196634
0.0,2.152161e-06
0.0,2.4871602e-05
1.0,1.0
1.0,0.9999914
0.0,0.002905787
1.0,1.0
0.0,3.7050936e-06
1.0,0.9999831
0.0,7.363985e-05
1.0,0.99995446
1.0,0.9938678
0.0,0.0023491536
1.0,0.99609923
0.0,8.9680885e-05
0.0,0.00022442579
1.0,0.99996686
1.0,0.99999464
1.0,0.99997044
0.0,0.003738424
0.0,8.941539e-05
0.0,0.0053937943
0.0,0.042029124
0.0,8.916073e-05
0.0,6.7354376e-06
1.0,0.99046165
1.0,0.9979565
1.0,0.9997644
0.0,0.0027990271
0.0,0.00065605046
1.0,0.99981254
1.0,1.0
1.0,0.99668956
1.0,0.9990669
1.0,0.99998176
0.0,0.00011330706
0.0,1.4806435e-05
0.0,0.000935679
0.0,7.5573706e-07
1.0,0.9999999
1.0,0.9999876
1.0,0.99656653
1.0,0.84918994
1.0,0.9953323
0.0,8.968199e-05
1.0,0.99985564
1.0,0.9999999
1.0,0.9981766
0.0,0.04972518
0.0,0.022429964
0.0,1.2804985e-05
0.0,0.00025676689
1.0,0.9224087
1.0,0.9999994
0.0,0.055102367
1.0,0.9926838
0.0,0.0060967216
1.0,0.9999796
1.0,0.99754447
0.0,2.0486477e-06
1.0,1.0
0.0,9.7111144e-05
0.0,0.00036495953
1.0,0.9999814
0.0,0.00028505933
1.0,0.9999565
0.0,4.541594e-06
1.0,1.0
0.0,0.0013322078
0.0,0.0023649805
0.0,0.030010518
1.0,0.9999969
0.0,0.0028191323
0.0,2.7785149e-05
1.0,0.99976414
0.0,0.0012096415
1.0,1.0
0.0,0.002286949
1.0,1.0
0.0,0.0058583356
1.0,0.99985576
0.0,7.770421e-05
0.0,0.01125085
0.0,7.9831943e-07
1.0,0.99995625
1.0,0.08230355
0.0,0.03612182
0.0,6.14065e-07
1.0,0.9999994
1.0,0.99999964
0.0,0.0072224615
0.0,1.4863352e-05
0.0,0.0037862328
1.0,0.999985
0.0,0.058001876
1.0,0.99944335
1.0,1.0
1.0,0.9999957
0.0,0.00069137214
0.0,0.00011302983
0.0,0.00033032653
0.0,0.00029478676
1.0,0.9999988
1.0,0.99966383
0.0,8.483673e-06
1.0,0.99980265
0.0,0.00033528716
1.0,0.9845903
1.0,0.998442
0.0,0.00071042153
1.0,0.99997616
0.0,0.02265613
1.0,0.9999385
1.0,0.97563905
1.0,0.9999875
0.0,0.00020199458
1.0,0.9326071
1.0,1.0
1.0,0.99999535
0.0,0.000631346
1.0,0.99999785
1.0,0.1787302
1.0,0.9999999
1.0,0.9954324
1.0,1.0
1.0,0.94793206
1.0,0.9973303
0.0,1.589294e-05
0.0,1.6377955e-05
0.0,1.906128e-07
0.0,7.395878e-08
1.0,0.9867922
0.0,0.0032490012
1.0,0.99999905
0.0,0.0009101124
0.0,0.0011048539
0.0,0.8000491
1.0,0.98414433
0.0,0.0004314439
0.0,2.9923864e-05
1.0,0.9999831
0.0,0.004289228
1.0,0.9999999
1.0,0.99998677
1.0,0.999894
0.0,0.0055571483
0.0,9.279459e-05
0.0,9.4703886e-05
1.0,0.99992025
0.0,0.0065988395
0.0,3.0080278e-06
0.0,1.7857503e-06
1.0,0.99997866
1.0,1.0
1.0,0.9936586
0.0,0.022447519
0.0,0.0041776053
0.0,1.392093e-05
0.0,0.0004977135
1.0,0.99999607
0.0,0.0013021816
1.0,0.99300694
1.0,1.0
1.0,0.9999491
0.0,0.0068281833
0.0,0.0033352943
0.0,0.004659305
1.0,1.0
0.0,0.0014416167
0.0,0.006989513
1.0,0.99996066
0.0,0.006217134
0.0,3.851383e-06
0.0,0.00051285245
1.0,0.9999924
1.0,0.9999827
0.0,9.245357e-05
1.0,0.9999857
0.0,3.541115e-06
0.0,0.0007129336
0.0,0.004281318
0.0,0.05028171
1.0,1.0
0.0,0.0037247704
1.0,0.99999976
0.0,0.0054552187
1.0,1.0
1.0,0.99999356
0.0,0.027060423
1.0,0.9999993
1.0,0.999587
1.0,0.9999689
0.0,0.3688284
0.0,3.323255e-07
1.0,0.01296581
0.0,8.905077e-05
1.0,0.5913881
0.0,0.0007952406
1.0,0.9999926
0.0,1.9140996e-05
0.0,1.4226512e-06
1.0,0.99762374
0.0,2.3818768e-05
0.0,0.00020223431
1.0,0.9571677
0.0,1.7992714e-05
1.0,0.9999981
1.0,0.99996364
1.0,0.99999094
1.0,1.0
0.0,0.00011738451
0.0,0.00024070483
0.0,1.1464208e-05
0.0,0.013071837
1.0,0.999997
1.0,0.9270389
1.0,0.9996679
1.0,0.9999062
1.0,0.9995844
0.0,0.023354648
0.0,3.5708043e-05
1.0,0.99998677
1.0,0.99485874
0.0,0.0049980045
1.0,0.99999905
0.0,0.00067008415
1.0,0.9995895
1.0,1.0
1.0,0.9999999
0.0,0.00042846403
1.0,0.999713
0.0,6.823461e-07
1.0,0.99997914
1.0,1.0
0.0,0.0006357387
0.0,0.014116932
0.0,0.0032054393
1.0,0.99995506
0.0,0.00066446123
0.0,0.05139868
1.0,0.9942339
1.0,1.0
1.0,0.9998448
0.0,0.0025432874
1.0,0.9999999
1.0,0.99835014
0.0,3.251178e-05
1.0,0.9760661
0.0,0.0005242874
0.0,5.6136818e-05
0.0,0.012956346
0.0,0.0060610143
0.0,3.71196e-05
0.0,0.0001372711
1.0,1.0
0.0,2.5821462e-06
0.0,0.00036098904
1.0,0.9999999
0.0,0.0010022317
1.0,0.9999758
1.0,0.99993265
0.0,5.6412523e-07
1.0,0.9997588
0.0,0.00039702363
1.0,0.9999685
1.0,0.9999957
0.0,0.0005608877
1.0,0.9569234
0.0,2.564974e-05
0.0,0.0014697794
0.0,0.00010575328
1.0,0.99978715
0.0,0.0014974645
1.0,0.9999441
1.0,0.99999917
1.0,0.9999994
0.0,0.0023286552
1.0,0.9999907
0.0,4.0808636e-06
0.0,0.24358858
1.0,0.9997727
1.0,0.9999993
0.0,0.013433814
0.0,0.007799236
0.0,0.0012084887
1.0,0.99978644
0.0,0.0017094306
1.0,0.9767627
1.0,1.0
1.0,0.9886164
0.0,2.2903927e-05
1.0,0.9999763
0.0,3.6352124e-06
0.0,4.3281627e-05
0.0,0.0014146469
0.0,0.05203496
0.0,0.00021777124
0.0,0.02189246
1.0,1.0
1.0,0.99998784
0.0,0.0053285947
1.0,1.0
1.0,0.9955777
1.0,0.99998367
0.0,0.00027370133
0.0,7.252613e-07
0.0,0.00064790936
0.0,0.1909895
0.0,6.1658066e-05
0.0,0.014031894
1.0,0.99995494
0.0,0.103471376
0.0,0.012735107
0.0,0.0004279634
0.0,0.00089744834
1.0,0.99990773
1.0,0.99999654
1.0,1.0
1.0,1.0
1.0,0.9999993
0.0,9.655201e-06
0.0,0.0021268295
0.0,0.008886521
1.0,0.9066077
1.0,0.9999999
0.0,5.258368e-05
0.0,0.00025342853
1.0,0.99999523
0.0,4.2181793e-05
1.0,0.9998437
0.0,0.0017305722
0.0,0.000117307645
1.0,0.99999917
1.0,0.99962413
1.0,0.9996971
1.0,0.99996805
0.0,0.0007690298
0.0,0.9182029
0.0,0.005420487
1.0,0.99999785
1.0,0.99999976
1.0,0.99999845
0.0,0.00013749539
1.0,0.99981683
0.0,3.5499263e-05
1.0,0.9999995
1.0,0.9999981
0.0,3.141941e-06
0.0,0.0014211627
0.0,0.00024770785
1.0,0.99999464
0.0,8.0769433e-07
0.0,0.0016152322
1.0,0.9957029
0.0,0.00034078848
1.0,0.7458879
0.0,0.014796066
1.0,0.9999862
1.0,0.9999027
0.0,0.00038165195
1.0,0.99999976
1.0,0.9992428
1.0,1.0
0.0,6.0023376e-05
0.0,0.00908864
1.0,0.9999163
0.0,0.32418895
0.0,0.038847234
0.0,5.396377e-05
0.0,1.270798e-05
1.0,0.9999987
0.0,6.1509956e-05
0.0,0.00063154404
0.0,0.0008880951
0.0,0.0011278436
0.0,0.00074226415
0.0,0.0016463608
0.0,0.0057295435
1.0,1.0
1.0,0.003322439
0.0,0.007084293
1.0,0.9999975
1.0,0.9999999
1.0,0.999979
1.0,0.99972004
1.0,0.9996333
0.0,6.950342e-07
0.0,0.69145393
0.0,0.018882632
0.0,0.00048460372
1.0,0.9999999
0.0,0.0039323354
0.0,0.008059646
0.0,0.0001133236
1.0,0.99998784
0.0,0.2950805
0.0,0.1530693
0.0,0.0030788144
1.0,1.0
0.0,2.1791167e-05
0.0,0.00052881776
1.0,1.0
0.0,0.00022726558
0.0,0.0012648135
0.0,3.6625463e-06
0.0,0.0035268976
1.0,1.0
1.0,0.999918
1.0,0.9999708
0.0,0.0031157043
0.0,0.004263116
0.0,0.0013041781
0.0,1.4378184e-05
0.0,0.15497422
1.0,1.0
1.0,0.9999026
1.0,0.99618536
0.0,1.8751263e-05
0.0,0.0022182402
1.0,0.9999558
0.0,5.3971957e-07
0.0,0.0068896147
1.0,0.9999999
0.0,3.7152997e-05
1.0,0.9966948
1.0,0.99947184
1.0,0.9999957
1.0,0.9998673
1.0,1.0
0.0,3.7166003e-05
0.0,0.0095774885
0.0,0.0005341582
1.0,0.99252856
1.0,0.99999964
1.0,0.9941672
0.0,0.0014116309
0.0,7.098704e-05
1.0,0.99997365
1.0,0.007751109
1.0,0.9999794
1.0,0.99959666
1.0,0.013474004
1.0,0.9999939
1.0,1.0
1.0,0.99948955
0.0,4.5415276e-05
0.0,3.633203e-05
1.0,0.99969506
0.0,0.0056500277
0.0,0.015538046
0.0,3.2346216e-07
1.0,0.9985197
1.0,0.99999845
1.0,0.9999999
0.0,0.01614557
0.0,0.0076523423
0.0,0.003969324
1.0,0.9870204
1.0,0.9999999
1.0,0.99920076
0.0,0.00024573377
1.0,0.99998546
1.0,1.0
0.0,0.00082665886
0.0,0.004101156
1.0,0.9932172
0.0,2.1358912e-06
1.0,0.9999994
0.0,0.004449315
0.0,0.00030282495
0.0,0.0072619356
0.0,1.1885611e-06
0.0,1.4845926e-05
0.0,0.0011642278
1.0,0.9985637
0.0,0.0032296083
1.0,0.9999881
1.0,0.9955558
1.0,0.99998415
1.0,1.0
0.0,8.542441e-05
0.0,0.0009855782
1.0,0.9999809
0.0,5.8003418e-05
0.0,0.00966792
1.0,0.99999523
0.0,6.3495136e-06
0.0,1.7895087e-05
0.0,5.9766404e-05
1.0,0.9999993
1.0,0.99952877
0.0,0.008057916
1.0,0.99611026
1.0,0.9999994
0.0,0.0026335984
1.0,1.0
1.0,0.9999994
1.0,0.9998097
0.0,0.0001300477
0.0,0.00096956716
0.0,0.025816688
1.0,0.9793833
0.0,0.07021502
0.0,2.6791442e-06
0.0,0.006421726
1.0,0.9999938
1.0,0.9999987
1.0,0.9817691
0.0,4.6884692e-05
1.0,0.99995434
1.0,0.9999999
0.0,8.350891e-07
1.0,0.99993503
0.0,8.02481e-06
1.0,0.99993587
0.0,0.72030556
0.0,7.342486e-05
0.0,0.9173539
0.0,0.00041333676
1.0,1.0
