classe_real,predicao
0.0,0.5611187
1.0,0.99991953
0.0,0.96437943
1.0,0.3512381
1.0,0.9967129
1.0,0.78438336
0.0,0.9274919
1.0,0.19921051
1.0,0.83533865
0.0,0.93137646
1.0,0.4674623
1.0,0.99989367
1.0,0.038973212
0.0,0.3548091
1.0,0.8741222
0.0,0.98190904
0.0,0.8864363
1.0,0.8747226
0.0,0.35168663
0.0,0.003787008
1.0,0.8881416
0.0,0.9989819
1.0,0.82839143
0.0,0.9906685
1.0,0.99910045
1.0,0.9345994
1.0,0.3829319
1.0,0.9996743
0.0,0.8024771
1.0,0.9622474
1.0,0.9430788
0.0,0.8416984
1.0,0.74688756
0.0,0.08537652
0.0,0.4094906
0.0,0.9686915
1.0,0.9925764
0.0,0.8821428
0.0,0.9808139
0.0,0.8073191
1.0,0.72520274
0.0,0.78802705
0.0,0.8207739
0.0,0.9081782
0.0,0.82659364
0.0,0.07700756
1.0,0.58367413
1.0,0.9169814
0.0,0.9248561
0.0,0.94877815
0.0,0.8898146
0.0,0.9962935
1.0,0.39635664
0.0,0.81750464
0.0,0.7260245
0.0,0.48579478
1.0,0.9864065
1.0,0.38996914
0.0,0.8365938
0.0,0.958784
1.0,0.7139541
1.0,0.98882735
0.0,0.5097671
0.0,0.8453621
0.0,0.9552441
1.0,0.7094487
0.0,0.7617125
1.0,0.9544218
1.0,0.22137764
1.0,0.9995962
0.0,0.97965676
0.0,0.9712587
1.0,0.9382499
0.0,0.73385805
1.0,0.99133235
1.0,0.57738894
0.0,0.9171868
0.0,0.8832725
1.0,0.9050001
1.0,0.9739851
0.0,0.99887294
1.0,0.92298424
0.0,0.999067
0.0,0.8463844
1.0,0.7199745
1.0,0.9974275
1.0,0.7698236
0.0,0.92479926
1.0,0.96301764
1.0,0.9996636
1.0,0.99994314
0.0,0.99692625
1.0,0.99779946
1.0,0.40892678
0.0,0.9924481
0.0,0.992268
1.0,0.23956458
1.0,0.9903937
1.0,0.7632763
0.0,0.90931624
1.0,0.99131167
1.0,0.9998086
0.0,0.99269813
1.0,0.99369377
0.0,0.47425693
0.0,0.7384624
1.0,0.9245163
1.0,0.99167025
0.0,0.9914268
1.0,0.6439347
1.0,0.1863152
1.0,0.99905235
1.0,0.992815
0.0,0.66682196
1.0,0.85653865
0.0,0.99947053
1.0,0.7951364
1.0,0.9967604
1.0,0.99997437
1.0,0.971632
1.0,0.81246257
1.0,0.6625246
1.0,0.9810898
1.0,0.995227
0.0,0.7272883
0.0,0.9980659
0.0,0.9999355
0.0,0.9689106
0.0,0.99327517
0.0,0.9856631
1.0,0.9763457
0.0,0.89822876
1.0,0.93292344
1.0,0.99631494
0.0,0.754232
0.0,0.23164499
0.0,0.90664613
0.0,0.8721775
1.0,0.72296226
0.0,0.9784952
1.0,0.015643297
0.0,0.90532845
1.0,0.8998
1.0,0.99007213
1.0,0.99830747
0.0,0.78647494
1.0,0.9987746
1.0,0.97405213
0.0,0.9957765
1.0,0.9993444
0.0,0.99933237
1.0,0.93663216
1.0,0.14831662
1.0,0.71775717
1.0,0.98423797
1.0,0.5689982
1.0,0.2745713
1.0,0.9904338
1.0,0.994668
1.0,0.9427132
1.0,0.9836626
0.0,0.9238142
0.0,0.95538163
0.0,0.18792355
1.0,0.9999846
1.0,0.9758388
1.0,0.9836337
1.0,0.65145636
1.0,0.91592556
1.0,0.7984877
1.0,0.98563045
0.0,0.73561496
1.0,0.9297219
0.0,0.8656114
1.0,0.98972076
0.0,0.6050858
0.0,0.8551844
0.0,0.25516975
0.0,0.050855283
1.0,0.9510424
1.0,0.9996332
0.0,0.8615841
1.0,0.7193647
0.0,0.6005135
0.0,0.96471715
0.0,0.9756423
1.0,0.9835629
0.0,0.9782502
0.0,0.6232044
1.0,0.7005827
0.0,0.99438715
0.0,0.93408173
0.0,0.94643986
1.0,0.97096497
0.0,0.41149643
1.0,0.99995494
1.0,0.9795051
1.0,0.9981755
1.0,0.9596621
0.0,0.65629655
1.0,0.93782455
0.0,0.84457093
0.0,0.9974692
1.0,0.9791211
0.0,0.999121
1.0,0.98862284
1.0,0.87712157
0.0,0.764477
0.0,0.9900338
1.0,0.87709945
0.0,0.91471493
1.0,0.29169303
1.0,0.29606664
0.0,0.9878291
0.0,0.90375394
0.0,0.66626173
1.0,0.99999607
0.0,0.9854165
0.0,0.97560185
0.0,0.9286134
0.0,0.9993205
0.0,0.9490053
0.0,0.37706083
1.0,0.99554694
0.0,0.9974015
1.0,0.9999223
0.0,0.8491665
0.0,0.7200842
1.0,0.96534526
0.0,0.9952626
0.0,0.80066675
1.0,0.86377233
0.0,0.89955443
1.0,0.98556805
0.0,0.9963014
0.0,0.84052455
1.0,0.9693442
0.0,0.45917806
1.0,0.305907
0.0,0.78790265
1.0,0.99059045
1.0,0.99895465
0.0,0.9997178
1.0,0.5848925
0.0,0.9185605
1.0,0.99127454
0.0,0.39249408
0.0,0.74631935
0.0,0.1814045
1.0,0.98791146
1.0,0.9999728
1.0,0.96975636
1.0,0.97941065
1.0,0.4366645
1.0,0.24406227
0.0,0.99668807
0.0,0.9640558
0.0,0.6803834
1.0,0.8900005
1.0,0.7287885
0.0,0.50574374
0.0,0.6198195
1.0,0.69580877
1.0,0.9618957
1.0,0.9799003
1.0,0.90520746
1.0,0.8786146
0.0,0.7163837
0.0,0.99842846
1.0,0.9996784
0.0,0.9247699
0.0,0.70347124
0.0,0.611473
0.0,0.91342247
0.0,0.29598242
0.0,0.92464715
1.0,0.89192
1.0,0.29958358
1.0,0.9490852
1.0,0.53718585
1.0,0.69493
1.0,0.99715936
1.0,0.887283
1.0,0.8899535
1.0,0.5352171
0.0,0.3592781
1.0,0.94491875
1.0,0.8482927
1.0,0.9349824
0.0,0.98433244
0.0,0.98568785
1.0,0.4929055
1.0,0.99335396
0.0,0.86045545
0.0,0.9951526
1.0,0.9980774
0.0,0.84317327
0.0,0.97164017
1.0,0.9354028
0.0,0.9589135
1.0,0.99937904
1.0,0.6893305
1.0,0.9968605
0.0,0.99023765
1.0,0.99973124
1.0,0.9696666
1.0,0.64718616
0.0,0.64719576
0.0,0.8663914
1.0,0.8230519
0.0,0.83245057
0.0,0.82329875
0.0,0.14114255
0.0,0.2720636
0.0,0.6900188
1.0,0.94138867
0.0,0.60405827
1.0,0.4193623
0.0,0.99009854
0.0,0.8739178
1.0,0.66331226
0.0,0.9122771
0.0,0.95369935
0.0,0.8871984
1.0,0.9792839
0.0,0.5825247
1.0,0.94242525
1.0,0.99997616
0.0,0.99987113
0.0,0.7458729
0.0,0.36758316
0.0,0.08570724
0.0,0.99132735
0.0,0.9894299
0.0,0.97458625
1.0,0.9043763
0.0,0.9532302
0.0,0.9518534
0.0,0.82084876
1.0,0.99965584
1.0,0.98985463
0.0,0.97903717
1.0,0.98873734
0.0,0.98042816
1.0,0.6232801
1.0,0.7822767
0.0,0.5896088
1.0,0.5232799
0.0,0.6234106
0.0,0.8800844
0.0,0.21202116
1.0,0.91870046
0.0,0.8141881
1.0,0.8508724
1.0,0.9143689
0.0,0.95338017
1.0,0.9707343
0.0,0.5717452
0.0,0.85631216
1.0,0.9042232
0.0,0.99767023
1.0,0.9998431
0.0,0.6357098
0.0,0.95951754
0.0,0.7803364
0.0,0.15527725
1.0,0.96002114
0.0,0.7529316
0.0,0.32328913
1.0,0.9999864
1.0,0.82225776
0.0,0.39698952
1.0,0.25882092
0.0,0.97103494
1.0,0.66573447
0.0,0.7140833
0.0,0.98037857
0.0,0.6720614
0.0,0.7789279
1.0,0.99997425
1.0,0.8129028
0.0,0.75976664
0.0,0.9972414
1.0,0.692479
1.0,0.91775537
1.0,0.9893467
0.0,0.9999236
1.0,0.99694437
1.0,0.99999857
1.0,0.63390535
1.0,0.8174197
1.0,0.99940264
1.0,0.99923706
1.0,0.97318697
1.0,0.4843781
0.0,0.49944022
1.0,0.15492131
0.0,0.9645305
1.0,0.91688097
1.0,0.69720364
1.0,0.9704738
0.0,0.8813447
0.0,0.88058263
1.0,0.9961708
1.0,0.49284065
0.0,0.97865754
1.0,0.88297236
1.0,0.9997285
0.0,0.87094676
1.0,0.9998172
0.0,0.9112345
1.0,0.9922012
1.0,0.9574965
1.0,0.99377704
1.0,0.878759
1.0,0.967727
1.0,0.88124746
1.0,0.9835923
0.0,0.9895275
0.0,0.90722835
1.0,0.97897696
1.0,0.9993082
0.0,0.9845851
1.0,0.9941169
1.0,0.9669436
1.0,0.99998486
1.0,0.9610877
0.0,0.63383555
1.0,0.9895901
1.0,0.9996978
0.0,0.5262527
0.0,0.72260016
1.0,0.10078436
1.0,0.9985133
1.0,0.9999201
0.0,0.98874646
0.0,0.888709
0.0,0.7680597
1.0,0.8995678
0.0,0.18187769
0.0,0.9760503
0.0,0.97936124
1.0,0.9882762
0.0,0.99974185
1.0,0.9865866
1.0,0.90239954
0.0,0.6152622
0.0,0.6570503
0.0,0.4834235
1.0,0.9938589
1.0,0.99895513
0.0,0.95501703
1.0,0.7459525
0.0,0.89776075
1.0,0.9905488
0.0,0.37866998
0.0,0.6926271
1.0,0.82971483
0.0,0.9895058
0.0,0.47416797
0.0,0.56568223
1.0,0.9999213
1.0,0.61545974
0.0,0.9877033
0.0,0.8766975
0.0,0.12205725
0.0,0.9956201
0.0,0.9226091
0.0,0.99944407
0.0,0.67810965
1.0,0.9868302
1.0,0.9908212
0.0,0.98179376
0.0,0.6710542
0.0,0.7919555
1.0,0.6484826
0.0,0.9942239
1.0,0.75938785
0.0,0.9354229
1.0,0.7901156
0.0,0.9474125
1.0,0.9844922
0.0,0.5068956
1.0,0.99912006
1.0,0.9363189
0.0,0.68728673
1.0,0.7161681
1.0,0.99589694
0.0,0.91656846
1.0,0.8823343
0.0,0.96461797
0.0,0.06676667
1.0,0.9996785
1.0,0.99990284
1.0,0.83785355
0.0,0.7396937
1.0,0.99327576
1.0,0.8676807
1.0,0.9984617
0.0,0.88447756
0.0,0.09293795
1.0,0.13106076
1.0,0.99183804
0.0,0.5669398
1.0,0.9984951
0.0,0.94409555
0.0,0.38734004
1.0,0.99876344
1.0,0.9521516
0.0,0.9994223
1.0,0.88467383
0.0,0.9916089
0.0,0.9888805
1.0,0.9847608
1.0,0.9069388
0.0,0.9894748
0.0,0.9886801
1.0,0.9754024
1.0,0.99994636
1.0,0.9081299
0.0,0.9992016
1.0,0.1744066
1.0,0.30758074
1.0,0.99811745
0.0,0.9032589
1.0,0.8335084
0.0,0.7002968
0.0,0.32712853
0.0,0.88908756
0.0,0.596363
1.0,0.9895583
1.0,0.38603982
0.0,0.8125871
1.0,0.84810156
1.0,0.92277783
0.0,0.8135748
1.0,0.9526868
1.0,0.70475996
1.0,0.97803396
1.0,0.7050798
1.0,0.60065097
0.0,0.6191272
1.0,0.22135402
0.0,0.6650228
0.0,0.93405145
1.0,0.99730575
1.0,0.5061463
1.0,0.8909214
1.0,0.99996996
1.0,0.9793032
0.0,0.77732396
1.0,0.3876003
1.0,0.7794922
0.0,0.61625016
0.0,0.74727255
1.0,0.99712723
0.0,0.8515507
1.0,0.999977
1.0,0.99997854
1.0,0.97481626
1.0,0.47428742
0.0,0.6802269
1.0,0.831058
0.0,0.6328694
1.0,0.98882324
1.0,0.99271303
0.0,0.23999523
1.0,0.9999752
1.0,0.90756404
1.0,0.93325883
1.0,0.9870684
0.0,0.6586965
0.0,0.995924
0.0,0.9031953
1.0,0.9997708
1.0,0.87728995
0.0,0.2141889
0.0,0.99653
1.0,0.54721314
1.0,0.95015246
0.0,0.7940703
1.0,0.555492
0.0,0.87143797
0.0,0.93912905
0.0,0.99023014
0.0,0.8693093
1.0,0.9869463
0.0,0.9986821
0.0,0.059386544
1.0,0.9918997
0.0,0.90574384
1.0,0.73030144
0.0,0.16805862
0.0,0.08268373
0.0,0.8723119
0.0,0.9978806
1.0,0.5076511
1.0,0.99982554
1.0,0.5104892
0.0,0.21348214
0.0,0.8860743
0.0,0.57473904
0.0,0.9745034
0.0,0.9967444
1.0,0.98284495
1.0,0.5019307
1.0,0.9999962
1.0,0.99860877
1.0,0.9988747
1.0,0.33948302
1.0,0.37217322
0.0,0.20208177
1.0,0.94420457
0.0,0.9730704
1.0,0.93731105
1.0,0.9312644
1.0,0.9862483
1.0,0.9974037
1.0,0.98364705
1.0,0.98131585
0.0,0.9191501
0.0,0.90928906
0.0,0.4650523
0.0,0.8151262
0.0,0.67709553
1.0,0.39878035
0.0,0.9997814
0.0,0.37454194
0.0,0.9502165
0.0,0.95003915
0.0,0.76599294
1.0,0.93293136
1.0,0.30764934
1.0,0.9997453
1.0,0.9383063
1.0,0.9888564
1.0,0.7518189
1.0,0.56047565
0.0,0.9990808
1.0,0.54278797
0.0,0.44502127
0.0,0.9767594
0.0,0.9957029
0.0,0.9986094
1.0,0.6641739
1.0,0.9945146
0.0,0.81627554
0.0,0.72260016
1.0,0.94942546
0.0,0.34257126
0.0,0.7699611
1.0,0.028859496
0.0,0.99069035
0.0,0.9349652
1.0,0.7033252
0.0,0.27622607
1.0,0.78471446
0.0,0.25641817
1.0,0.99928504
1.0,0.9890154
1.0,0.9683043
0.0,0.916317
1.0,0.9909766
1.0,0.9463238
0.0,0.033285905
1.0,0.5490038
1.0,0.7704272
1.0,0.9999994
0.0,0.55283576
0.0,0.0042305086
0.0,0.8222197
0.0,0.6512301
0.0,0.99250317
0.0,0.96155393
1.0,0.96640176
0.0,0.7616567
1.0,0.9993629
1.0,0.9745628
1.0,0.9975319
0.0,0.83426946
1.0,0.50789577
1.0,0.9577085
0.0,0.68787503
1.0,0.7286805
1.0,0.9987841
0.0,0.9804524
0.0,0.94073063
1.0,0.99999976
0.0,0.59316826
1.0,0.8196365
0.0,0.91998243
1.0,0.9999443
1.0,0.9697445
0.0,0.9805741
1.0,0.9327045
0.0,0.89532024
1.0,0.8905581
0.0,0.34589076
0.0,0.6254608
1.0,0.9995914
0.0,0.48866642
1.0,0.9958333
0.0,0.39131165
1.0,0.94584715
1.0,0.804042
1.0,0.99992037
1.0,0.9978928
0.0,0.16586044
1.0,0.9804746
0.0,0.9874615
1.0,0.8558427
0.0,0.3005861
0.0,0.45682043
1.0,0.98695546
1.0,0.9970656
1.0,0.60098994
1.0,0.7041811
1.0,0.88710326
1.0,0.9375805
0.0,0.85268295
1.0,0.7243545
0.0,0.9945622
1.0,0.74720836
1.0,0.44234064
0.0,0.9986683
0.0,0.40977862
1.0,0.9879687
0.0,0.88563555
0.0,0.6946106
1.0,0.03253996
0.0,0.9956714
0.0,0.959415
0.0,0.97901434
1.0,0.96306145
1.0,0.9975152
1.0,0.9971205
1.0,0.9991466
1.0,0.99877244
0.0,0.85262394
1.0,0.559162
1.0,0.9514942
0.0,0.60855055
0.0,0.8408012
0.0,0.99238056
0.0,0.99892235
0.0,0.98364323
1.0,0.99864453
0.0,0.8898702
0.0,0.42429888
0.0,0.7710108
1.0,0.73280334
1.0,0.9958164
1.0,0.522335
0.0,0.7658686
0.0,0.12086711
0.0,0.99919754
0.0,0.8217461
0.0,0.99589807
1.0,0.79469895
0.0,0.8828725
0.0,0.9883228
1.0,0.5458846
0.0,0.5504085
0.0,0.9574196
1.0,0.94889164
1.0,0.952487
1.0,0.9595148
0.0,0.72206575
1.0,0.9463616
0.0,0.35575268
1.0,0.6316904
0.0,0.5182369
0.0,0.9488415
0.0,0.6337934
0.0,0.8282534
1.0,0.8661519
0.0,0.022741865
1.0,0.9684276
0.0,0.8044527
0.0,0.8095166
0.0,0.71083266
0.0,0.9802483
0.0,0.79220927
0.0,0.9988176
1.0,0.6726777
1.0,0.9092802
0.0,0.5983761
0.0,0.7935744
1.0,0.58379614
1.0,0.8641457
0.0,0.7457343
0.0,0.90047044
0.0,0.98349714
1.0,0.99262094
0.0,0.9432206
0.0,0.5586821
0.0,0.9918275
1.0,0.5120923
0.0,0.49989077
0.0,0.75174206
1.0,0.98480785
0.0,0.93157685
1.0,0.74797064
0.0,0.98564434
1.0,0.7967399
0.0,0.7912196
1.0,0.90794563
0.0,0.8941533
0.0,0.9732218
1.0,0.3164919
0.0,0.6429764
1.0,0.99942553
1.0,0.9334827
1.0,0.43924072
0.0,0.9627815
1.0,0.7836484
0.0,0.95067805
1.0,0.36471465
1.0,0.98541254
0.0,0.9998857
0.0,0.99446833
0.0,0.99535626
0.0,0.63427484
0.0,0.99911433
0.0,0.9999602
0.0,0.9916721
1.0,0.98406684
0.0,0.97916037
1.0,0.9359266
1.0,0.9998411
1.0,0.19789319
0.0,0.58822936
0.0,0.03907858
0.0,0.80323446
1.0,0.5766514
1.0,0.729444
1.0,0.34351385
0.0,0.9511935
1.0,0.9978818
0.0,1.0
1.0,0.22813807
0.0,0.91678077
0.0,0.92962366
1.0,0.99837947
1.0,0.99711263
1.0,0.941837
0.0,0.9883207
0.0,0.6934908
0.0,0.8643245
0.0,0.8668451
0.0,0.9990728
1.0,0.9267967
0.0,0.9234293
0.0,0.99968624
0.0,0.89701325
1.0,0.9995616
0.0,0.9829301
1.0,0.44261637
1.0,0.9964265
0.0,0.8419919
1.0,0.9999913
1.0,0.5904805
1.0,0.11593997
1.0,0.999918
0.0,0.99544936
0.0,0.41815928
1.0,0.9778047
1.0,0.9993125
0.0,0.9880024
1.0,0.99749583
1.0,0.9932401
0.0,0.871464
1.0,0.56850773
1.0,0.9948349
0.0,0.13339604
1.0,0.98343384
0.0,0.997239
0.0,0.71687704
0.0,0.9999559
1.0,0.70921785
0.0,0.94052815
0.0,0.8413155
0.0,0.9919423
0.0,0.9999852
1.0,0.5961503
1.0,0.8214071
1.0,0.7676939
0.0,0.38043132
0.0,0.9602344
1.0,0.99804497
1.0,0.8144827
1.0,0.5482058
0.0,0.98036844
0.0,0.9572224
0.0,0.9920936
1.0,0.85960525
1.0,0.98913145
0.0,0.71895576
1.0,0.97832346
0.0,0.4110249
0.0,0.31273815
1.0,0.50331366
0.0,0.925347
0.0,0.91344446
0.0,0.9584051
1.0,0.111300446
1.0,0.99990475
0.0,0.9947509
1.0,0.99762565
1.0,0.99581146
1.0,0.9907652
0.0,0.95105594
1.0,0.9776023
0.0,0.9609606
1.0,0.96093875
1.0,0.93702745
1.0,0.98981
1.0,0.993721
1.0,0.88373166
0.0,0.9999981
1.0,0.8786409
0.0,0.9834959
1.0,0.9999305
0.0,0.4133879
0.0,0.87428707
0.0,0.9842445
0.0,0.72027767
0.0,0.9538166
1.0,0.9699687
0.0,0.9800617
1.0,0.47550726
0.0,0.23806438
1.0,0.99999464
1.0,0.97092694
0.0,0.59572315
0.0,0.9993005
1.0,0.91812885
1.0,0.9999881
0.0,0.7594892
1.0,0.998099
0.0,0.9077637
1.0,0.9999466
0.0,0.87936294
1.0,0.8361443
0.0,0.95289814
0.0,0.92530096
0.0,0.821433
1.0,0.8297472
1.0,0.49823764
0.0,0.9641146
0.0,0.91651744
0.0,0.8466251
0.0,0.9797972
1.0,0.9994624
0.0,0.7025914
1.0,0.9956976
1.0,0.61715245
1.0,0.998944
0.0,0.7409969
1.0,0.7477531
1.0,0.9998785
1.0,0.70224756
1.0,0.98968023
0.0,0.5214011
1.0,0.9973386
0.0,0.5912864
0.0,0.9847851
0.0,0.78587854
1.0,0.99811053
0.0,0.54317117
1.0,0.9901518
0.0,0.98414916
0.0,0.75781494
0.0,0.8943884
0.0,0.9902153
0.0,0.93437403
1.0,0.28602535
0.0,0.89807004
1.0,0.938925
0.0,0.99963784
0.0,0.8806872
1.0,0.79683447
1.0,0.66919047
1.0,0.99529487
0.0,0.9688492
0.0,0.61209136
0.0,0.7988274
1.0,0.48502043
0.0,0.0063051805
1.0,0.4570001
1.0,0.9322289
1.0,0.999253
1.0,0.83232564
1.0,0.99418736
0.0,0.8049405
0.0,0.99939036
1.0,0.884214
0.0,0.48022342
0.0,0.38994378
0.0,0.8263836
1.0,0.6666165
0.0,0.9353112
0.0,0.63059294
1.0,0.99984944
1.0,0.9999876
0.0,0.990476
1.0,0.8264565
0.0,0.9652857
0.0,0.84813654
0.0,0.99947494
1.0,0.63206655
0.0,0.20132901
0.0,0.99986804
0.0,0.79299164
0.0,0.88866514
1.0,0.63756216
1.0,0.7348035
1.0,0.954931
1.0,0.8873105
1.0,0.9988877
1.0,0.9971957
1.0,0.9968822
1.0,0.59477824
1.0,0.71109825
0.0,0.9955747
1.0,0.9856365
1.0,0.9856694
0.0,0.8048916
1.0,0.8706077
1.0,0.99903995
1.0,0.88976806
0.0,0.98338103
1.0,0.83711886
0.0,0.85636306
1.0,0.84625536
0.0,0.72761023
0.0,0.8550123
0.0,0.67617804
1.0,0.95827556
1.0,0.85273296
1.0,0.9557928
1.0,0.9929127
0.0,0.042725094
0.0,0.96784425
1.0,0.98100305
1.0,0.9968941
0.0,0.12519401
0.0,0.6146786
1.0,0.28950015
1.0,0.44527075
1.0,0.7261764
0.0,0.21649666
1.0,0.99955505
1.0,0.99964035
0.0,0.9921802
1.0,0.9911801
1.0,0.9943421
0.0,0.3477409
0.0,0.12367313
1.0,0.97745115
0.0,0.4087171
0.0,0.93935716
0.0,0.5647847
0.0,0.9176355
1.0,0.9982711
1.0,0.934112
1.0,0.9956981
0.0,0.9563629
1.0,0.9847285
0.0,0.054942276
1.0,1.0
0.0,0.9515555
1.0,0.94890213
1.0,0.13215043
1.0,0.9887989
0.0,0.6247577
0.0,0.9771757
1.0,0.8524117
1.0,0.8343669
1.0,0.6625236
0.0,0.71916723
1.0,0.36588305
0.0,0.9997794
1.0,0.9989613
0.0,0.9418123
1.0,0.74995446
1.0,0.9550464
0.0,0.96090287
1.0,0.99998486
1.0,0.98522735
0.0,0.9165197
1.0,0.99905246
1.0,0.9948775
0.0,0.9799523
1.0,0.96246564
0.0,0.8262351
0.0,0.97366107
1.0,0.9992524
1.0,0.99705446
0.0,0.06773502
0.0,0.91564476
0.0,0.9386688
1.0,0.8452031
0.0,0.9998398
1.0,0.92283165
1.0,0.9711637
0.0,0.99818367
0.0,0.75883996
0.0,0.9991385
1.0,0.99996257
1.0,0.99987805
0.0,0.9866767
1.0,0.888378
0.0,0.23002084
0.0,0.97688985
0.0,0.99407506
0.0,0.44821393
0.0,0.41307434
0.0,0.90107644
1.0,0.77625686
0.0,0.9978599
0.0,0.9246144
0.0,0.23390563
1.0,0.89822435
1.0,0.52805465
1.0,0.99982965
1.0,0.97967887
1.0,0.9808334
1.0,0.20157368
1.0,0.71821225
1.0,0.1495624
0.0,0.8238358
0.0,0.99734604
0.0,0.70891047
0.0,0.012920395
0.0,0.99826765
1.0,0.9992192
1.0,0.99472886
1.0,0.81465584
0.0,0.6154325
0.0,0.95405143
0.0,0.8620833
0.0,0.80236125
0.0,0.9798815
1.0,0.98072535
0.0,0.26153693
0.0,0.919088
0.0,0.73065746
1.0,0.13280429
0.0,0.02313107
1.0,0.99991274
1.0,0.94278145
0.0,0.04070151
1.0,0.9947989
0.0,0.7368122
