classe_real,predicao
0.0,0.30364048
0.0,0.0001200696
1.0,0.9990846
1.0,0.99999607
1.0,0.9649396
0.0,0.0010460594
1.0,0.9739032
0.0,0.062491015
0.0,1.1779341e-05
1.0,0.99998
0.0,0.00010320088
1.0,0.9999058
0.0,0.0015731308
0.0,8.52063e-05
1.0,0.9999862
1.0,0.9972488
0.0,0.0843681
0.0,6.3876694e-05
0.0,4.3364997e-07
0.0,0.0022983043
1.0,0.99994934
1.0,0.99995697
1.0,0.99109054
0.0,0.0020729552
0.0,0.1955704
1.0,0.99925286
1.0,0.9620152
0.0,0.00020512167
1.0,0.99988866
1.0,0.9699772
1.0,0.9947454
1.0,0.9996295
1.0,0.9997837
0.0,0.0017905623
1.0,0.99976295
0.0,0.00021510727
1.0,0.9999695
1.0,1.0
0.0,0.42734966
1.0,0.99998057
1.0,0.21758625
0.0,0.008207725
1.0,0.9964706
0.0,0.7035333
1.0,0.9995771
1.0,0.99086654
0.0,0.033893693
0.0,0.20686886
0.0,0.000200328
0.0,0.00031445263
0.0,0.015266432
1.0,1.0
1.0,0.99999356
1.0,0.99855655
0.0,5.126073e-05
1.0,0.9998983
0.0,0.00013510107
0.0,0.030153226
0.0,0.0003294412
1.0,0.9995795
1.0,0.99810374
0.0,0.027577667
1.0,0.9996026
1.0,0.9970241
1.0,0.99999857
1.0,0.9971825
0.0,0.047370702
1.0,0.98512065
0.0,0.0010851506
0.0,2.103519e-05
1.0,0.9999907
0.0,0.009626985
0.0,2.936744e-05
0.0,8.794242e-05
1.0,0.98932576
0.0,0.32024258
0.0,0.08521609
0.0,0.0023991857
0.0,0.00028021738
0.0,0.045016762
1.0,0.9863332
0.0,0.06271377
1.0,0.9924649
0.0,0.00024593138
0.0,0.0070348876
0.0,0.0041848146
0.0,0.52618927
0.0,5.1381274e-05
0.0,0.03967843
0.0,0.0012453437
0.0,0.00091200304
0.0,0.0013186026
1.0,0.9989305
0.0,0.0012421826
1.0,0.99999976
1.0,0.99999547
1.0,0.8287206
1.0,0.9999993
0.0,0.0094825765
1.0,0.9999722
1.0,0.8918462
0.0,0.00010797942
1.0,0.9999131
1.0,0.9461115
0.0,6.231229e-05
1.0,0.9996275
0.0,0.0007629792
1.0,0.99997115
1.0,0.9996464
0.0,6.8214576e-06
1.0,0.9992932
1.0,0.99999475
0.0,5.2857325e-05
0.0,0.12011569
1.0,0.99983025
0.0,0.000118515185
0.0,0.00022375764
0.0,0.78177714
0.0,0.44247204
1.0,0.99998176
1.0,0.9988707
0.0,7.848125e-06
1.0,0.98399884
0.0,0.02845238
0.0,0.42572156
0.0,0.19158508
0.0,0.0005176673
0.0,0.0016148662
0.0,0.002142356
0.0,0.21297371
0.0,0.014080962
0.0,0.0040386585
1.0,0.99999607
0.0,0.010423442
1.0,0.9986784
0.0,0.00301836
0.0,6.359653e-06
0.0,0.0016493361
1.0,0.81752604
0.0,3.7057791e-06
0.0,0.004388364
1.0,0.9322225
1.0,0.99999917
0.0,0.00013285963
1.0,0.8622286
0.0,0.010106159
1.0,0.832857
0.0,0.0014657045
0.0,0.021289293
1.0,0.97934234
0.0,0.012706966
1.0,0.9565147
1.0,0.99970776
1.0,0.99966276
1.0,0.9999862
0.0,1.5056505e-05
1.0,0.9980544
1.0,0.99085546
0.0,0.0041919304
0.0,0.4227945
0.0,0.012782718
1.0,0.801671
1.0,0.9999758
1.0,1.0
0.0,0.00041820583
0.0,0.00190334
1.0,0.99991536
1.0,0.7846618
0.0,0.00016788901
1.0,0.99764013
1.0,0.9994905
1.0,0.999962
0.0,0.0014574856
0.0,0.0026425838
0.0,0.003962581
1.0,0.9971355
1.0,0.99992347
1.0,0.98029673
0.0,0.11861893
1.0,0.9999901
1.0,0.9708208
1.0,0.9984023
0.0,0.54097176
0.0,0.058100354
1.0,0.92613626
0.0,0.0019201421
1.0,0.996576
0.0,0.00015361277
1.0,0.99984074
1.0,0.99999976
0.0,2.4278466e-05
0.0,7.622435e-05
0.0,0.058740925
0.0,0.0004481188
0.0,0.082158625
0.0,0.011383433
1.0,0.9935215
1.0,0.99940324
0.0,4.0457766e-05
0.0,0.042279646
1.0,0.9999919
1.0,0.9754976
1.0,0.9802263
0.0,0.09205181
1.0,0.99789184
0.0,0.029301487
1.0,0.9873706
0.0,0.43396148
0.0,0.039952647
0.0,0.22373815
1.0,0.99658644
1.0,0.9997372
1.0,0.99608225
0.0,0.10207709
0.0,0.00039584155
0.0,0.0038996297
0.0,0.1354592
0.0,0.06401084
0.0,0.0005955674
0.0,0.00068050926
1.0,0.99770653
1.0,0.97263587
1.0,0.99958783
1.0,0.9999958
1.0,0.6708024
1.0,0.99739945
0.0,0.032815658
0.0,1.5761644e-07
1.0,0.99999917
0.0,0.04190961
0.0,0.04520749
1.0,0.99915457
1.0,0.9938863
1.0,0.74900174
1.0,0.99998295
1.0,0.99310875
0.0,5.1790954e-05
0.0,0.00018463645
0.0,0.015716296
1.0,0.99910825
0.0,0.008527776
1.0,0.9933569
1.0,0.9974406
0.0,0.009912791
1.0,0.99925345
1.0,0.9999714
0.0,0.001262642
1.0,0.5215364
0.0,0.023327716
1.0,0.99998116
1.0,0.8607375
1.0,0.98976654
1.0,0.9885294
1.0,0.99999917
0.0,0.010064352
1.0,0.9999944
1.0,0.999998
0.0,0.07577872
1.0,0.6454641
0.0,0.0008975574
0.0,3.3145589e-06
1.0,0.99924004
0.0,0.00019240793
1.0,0.49066827
1.0,0.9958631
1.0,0.99940383
0.0,0.00010204517
1.0,0.98953056
1.0,0.9995484
0.0,9.623734e-06
1.0,0.99831474
0.0,0.009594058
0.0,0.001602919
0.0,0.017041259
0.0,1.986621e-05
0.0,0.00032370546
0.0,0.0017972959
0.0,7.638327e-05
1.0,0.99975294
0.0,0.0003142201
1.0,0.9999405
1.0,0.9949523
1.0,0.99914765
1.0,0.9999211
1.0,0.99999416
0.0,0.12053468
0.0,4.8887873e-06
1.0,0.00049661286
1.0,0.980699
0.0,0.48260748
1.0,0.9959929
0.0,0.000247351
1.0,0.47173804
0.0,2.2161632e-05
1.0,0.9843789
1.0,0.9999887
1.0,0.9999975
0.0,0.005697257
0.0,4.0152237e-05
1.0,0.9837768
1.0,0.99999285
1.0,0.98851085
0.0,0.59236276
1.0,0.99998367
1.0,0.9246334
0.0,9.3976045e-09
0.0,0.0052190362
1.0,0.99999475
1.0,0.99686384
0.0,0.004068895
0.0,0.07436381
1.0,0.99999475
0.0,0.0026078743
0.0,0.0330972
0.0,0.03216768
1.0,0.9878034
1.0,0.9998388
1.0,0.9999225
0.0,0.005645628
1.0,0.9999747
0.0,0.004205438
1.0,0.6981572
1.0,0.99998903
0.0,0.014281303
0.0,0.00259915
0.0,0.0028781332
1.0,0.99569005
0.0,1.310903e-05
0.0,0.02003801
0.0,0.008122084
1.0,0.9937111
0.0,0.028133893
1.0,0.99945325
1.0,0.9951396
1.0,0.9952265
1.0,0.99987185
1.0,0.99993503
0.0,0.0063682185
0.0,0.00011533035
0.0,0.00087497977
1.0,0.99997115
1.0,0.0058709686
0.0,0.026420392
1.0,0.9587235
1.0,0.9971861
0.0,0.08204107
0.0,0.0001059877
0.0,0.27298608
1.0,0.9999671
0.0,2.1221811e-05
1.0,0.99992335
0.0,0.0016237168
0.0,0.007063401
1.0,0.9996382
1.0,0.99934274
1.0,0.93219525
0.0,0.04865497
0.0,0.008375537
1.0,0.94323194
0.0,0.004514421
1.0,1.0
0.0,0.0010681414
0.0,0.0059273285
0.0,0.0040868213
0.0,0.35481474
0.0,0.000107353044
1.0,0.9931873
1.0,0.9771567
1.0,0.88108087
0.0,7.5452976e-06
1.0,0.9999962
1.0,0.7920614
0.0,0.0014929709
1.0,0.99987364
1.0,0.99999833
1.0,0.9999473
0.0,0.9852114
0.0,0.0019078436
1.0,0.9999995
0.0,0.9999752
1.0,0.9923085
0.0,0.00029360535
0.0,9.687104e-06
0.0,0.012981513
0.0,0.26324394
0.0,1.153284e-05
1.0,0.94808525
0.0,1.4957877e-06
1.0,0.99312496
1.0,0.9516135
0.0,0.04175497
1.0,0.999814
0.0,0.00021157305
1.0,0.999188
0.0,1.0618342e-05
1.0,0.99999833
0.0,6.0223298e-05
1.0,0.97014767
0.0,0.001276373
0.0,0.01597634
1.0,0.9996625
0.0,0.0024026688
0.0,0.6356707
1.0,0.9815865
1.0,0.9999989
0.0,0.018331181
0.0,0.025728237
0.0,0.00032370546
0.0,2.5672549e-05
0.0,0.0001074449
0.0,1.5915903e-05
1.0,0.9999969
0.0,8.447294e-05
0.0,0.07987397
1.0,0.99999714
1.0,0.9999646
0.0,5.926673e-05
0.0,3.6722442e-05
0.0,0.0021095735
0.0,0.05356997
0.0,6.8456943e-06
1.0,0.02050437
0.0,0.0004300571
0.0,0.0031983594
1.0,0.9999987
0.0,5.5637927e-05
1.0,0.95333767
0.0,0.0020477984
1.0,0.97566855
1.0,0.95066404
1.0,0.99997556
0.0,0.0028781332
0.0,0.021297358
1.0,0.93444496
1.0,0.9999995
1.0,0.9996172
0.0,5.7930178e-05
0.0,0.0002246433
0.0,0.0026595285
1.0,0.9999927
0.0,1.5470989e-05
1.0,0.9948754
0.0,0.010855026
1.0,0.98301506
0.0,0.00064746337
1.0,0.8290364
1.0,0.9997311
0.0,0.2039605
1.0,0.9441318
1.0,0.9999733
1.0,0.90989786
1.0,0.9996244
1.0,0.99237156
0.0,0.9967055
1.0,0.9792372
0.0,0.004179927
1.0,0.999801
0.0,0.0010839031
1.0,0.9991208
1.0,0.9979075
0.0,0.00198682
0.0,4.551545e-06
1.0,0.9993291
1.0,0.99996364
0.0,0.00013142207
0.0,0.0649144
1.0,0.9988034
0.0,1.6934991e-05
0.0,0.005540262
0.0,0.012062602
1.0,0.99583167
1.0,0.97947973
0.0,4.979959e-07
1.0,0.99059486
1.0,0.56524837
1.0,0.06485224
0.0,3.0222755e-05
0.0,0.00012788302
0.0,0.002009099
0.0,0.018447595
0.0,0.23824821
1.0,0.99844354
0.0,3.7965136e-05
1.0,0.9996195
0.0,0.000118548414
1.0,0.59007347
1.0,0.99919873
0.0,0.00015173585
0.0,0.0011364315
1.0,0.9998746
1.0,0.9553479
1.0,0.99999905
1.0,0.9999378
0.0,7.6374454e-05
0.0,0.0016011777
0.0,0.063724026
1.0,0.9952791
1.0,0.999977
1.0,0.9927739
1.0,0.996585
0.0,3.205869e-06
1.0,0.9860014
0.0,0.0005428696
1.0,0.9999032
0.0,0.0012914705
0.0,0.014767178
1.0,0.99551857
1.0,0.9511948
1.0,0.98906845
1.0,0.9999982
0.0,8.338354e-06
1.0,0.99996316
0.0,0.007998672
1.0,0.99958605
1.0,0.96572745
1.0,0.9999988
1.0,0.9028538
1.0,0.99996674
1.0,0.97354174
0.0,0.093080826
0.0,8.115911e-05
1.0,0.99998915
0.0,0.00043060182
0.0,3.2531848e-06
1.0,0.43691385
0.0,4.172626e-05
1.0,0.9006234
0.0,0.011030057
1.0,0.9791434
1.0,0.99965274
1.0,1.0
0.0,7.175837e-05
0.0,0.008822894
1.0,0.9997538
0.0,1.0007343e-06
0.0,1.3628048e-06
1.0,0.0006317253
1.0,0.99996006
1.0,0.99689096
0.0,0.01159153
1.0,0.99999976
0.0,0.00047912568
1.0,0.9982968
0.0,0.013628942
1.0,0.9966364
0.0,0.005772026
1.0,0.999979
1.0,0.99999905
1.0,0.9999112
0.0,1.2559989e-05
0.0,0.0025655106
1.0,0.9999722
0.0,0.0011478493
1.0,0.896428
1.0,0.99999475
1.0,0.9999665
0.0,0.0003126814
1.0,0.95501333
0.0,0.0060603046
1.0,0.99950516
0.0,0.008812467
1.0,0.9999999
0.0,0.0078100013
1.0,0.99998486
0.0,0.10857443
0.0,0.009024714
1.0,0.97748
0.0,1.9461822e-05
1.0,0.99867827
0.0,0.0003142201
0.0,0.0014673712
1.0,0.9935888
1.0,0.99994636
0.0,4.2616528e-05
0.0,0.81264144
0.0,0.3307596
1.0,0.9989447
0.0,0.46276975
0.0,0.0006270539
1.0,0.99994934
0.0,0.22395082
1.0,0.98430693
1.0,0.9875986
1.0,0.89947814
1.0,0.93665814
1.0,0.9999819
0.0,0.0032819442
1.0,0.9999676
0.0,0.00054798415
0.0,0.77147245
1.0,0.99999547
1.0,0.43461075
1.0,0.9998354
1.0,0.9999788
0.0,0.046543054
0.0,0.33386114
1.0,0.9999962
0.0,0.0011486165
1.0,0.9952643
1.0,0.94544935
1.0,0.9999882
0.0,0.00031944286
0.0,3.943791e-06
1.0,0.99880576
0.0,0.02738332
1.0,0.99944097
0.0,0.00091584324
1.0,0.9999969
1.0,0.9995535
0.0,0.22844593
1.0,0.9948521
1.0,0.9999739
0.0,0.00092375255
1.0,0.9976568
0.0,8.800143e-06
1.0,0.99920064
0.0,0.0023948094
1.0,0.99932456
1.0,0.9999597
0.0,0.0071689934
1.0,0.9985079
0.0,0.00022483335
1.0,0.9998294
0.0,9.8263525e-05
1.0,0.9852939
1.0,0.47959393
1.0,0.93639225
1.0,0.30714324
1.0,0.9999697
1.0,0.9966248
0.0,0.007396934
1.0,0.99993074
0.0,8.141872e-05
0.0,0.026952859
0.0,6.7064866e-05
1.0,0.99297935
1.0,0.9997919
1.0,0.8308016
1.0,0.99999976
1.0,0.99998343
0.0,0.030801747
0.0,0.00020271233
0.0,0.57195
0.0,0.00089365937
0.0,0.9999182
1.0,0.99997866
0.0,4.10076e-05
1.0,0.99173355
0.0,0.00028702014
1.0,0.98308104
1.0,0.99924016
1.0,0.99874806
1.0,0.9999932
1.0,0.9998579
0.0,5.2884705e-05
1.0,0.9802184
0.0,0.076993704
0.0,0.007819805
0.0,6.230748e-05
1.0,0.985952
1.0,0.9994018
1.0,0.9993622
1.0,0.9999839
1.0,0.99982315
1.0,0.9981103
0.0,0.0066477344
1.0,0.9999987
1.0,0.9956124
1.0,0.8677212
1.0,0.4789617
0.0,0.00047264644
0.0,2.9763063e-05
1.0,0.99982446
0.0,0.07579716
0.0,0.004682998
0.0,0.00011516793
0.0,0.00018930886
1.0,0.9949963
0.0,0.06668563
0.0,2.3465967e-05
0.0,0.13157922
1.0,0.9999032
0.0,0.016321346
1.0,0.9902732
1.0,0.99999976
1.0,0.99939764
1.0,0.99190205
1.0,0.8862315
1.0,0.6224821
1.0,0.5062631
1.0,0.9899804
0.0,0.006953956
0.0,3.9777107e-05
1.0,0.9864075
0.0,0.013361583
1.0,0.15692137
0.0,0.0005079091
0.0,9.891183e-05
0.0,0.08586581
1.0,0.5662153
1.0,0.94805473
0.0,0.0070126117
1.0,0.97117203
1.0,0.9810137
1.0,0.9998406
0.0,9.781831e-06
1.0,0.99888223
1.0,0.97994816
1.0,0.9999988
1.0,0.99976486
1.0,0.9999825
1.0,0.99998987
1.0,0.9792768
1.0,0.99763966
0.0,0.35462686
1.0,0.99950564
1.0,0.74344754
1.0,0.9999908
0.0,3.4964916e-05
0.0,0.0010687863
1.0,0.9997818
0.0,0.001864021
1.0,0.99999833
1.0,0.08098856
0.0,0.001942927
0.0,0.0018719818
1.0,0.9999634
0.0,0.0017449877
0.0,0.0020089278
0.0,0.00029233392
0.0,0.06683332
1.0,0.99726355
0.0,0.2640354
1.0,0.9999547
0.0,0.00080846256
1.0,0.9981274
0.0,0.0018153907
0.0,0.00034906936
1.0,0.9986224
1.0,0.99997544
1.0,0.9987154
1.0,0.99840444
1.0,0.99970657
1.0,0.99996376
0.0,0.0013130533
1.0,0.99856794
0.0,0.011027655
1.0,0.7792354
0.0,0.15767626
0.0,0.03570454
0.0,0.050620258
0.0,0.00849809
0.0,6.148193e-05
0.0,0.00052470237
1.0,0.9895774
1.0,0.7734454
1.0,0.9996432
0.0,0.00011986415
1.0,0.9918988
0.0,0.0002308846
1.0,0.9986487
1.0,0.9911487
1.0,0.99999833
1.0,0.9999162
0.0,0.00018421598
1.0,0.9876516
1.0,0.9517701
0.0,0.000537175
1.0,0.9593646
0.0,0.073342726
0.0,0.0010222333
0.0,0.0014025532
0.0,0.032640714
0.0,0.001380241
1.0,0.9981036
1.0,0.99984944
1.0,0.9984987
0.0,0.7610379
0.0,4.180807e-05
0.0,0.00084853865
0.0,0.0019001496
0.0,0.0041320384
0.0,0.14110635
1.0,0.9929726
0.0,0.07716326
1.0,0.9999033
1.0,0.999967
1.0,0.9914908
0.0,0.0067686616
1.0,0.9995415
1.0,0.99900717
1.0,0.99983346
1.0,0.9999981
0.0,2.1307683e-06
0.0,0.0035749497
0.0,0.30367365
1.0,0.9956571
1.0,0.99833435
0.0,0.00014581668
1.0,0.9999758
0.0,0.02598188
1.0,0.9999615
1.0,0.9298805
0.0,0.026631352
0.0,1.378474e-05
0.0,0.3140662
1.0,0.9877418
0.0,0.0005428704
0.0,0.0011853476
0.0,0.03217424
1.0,0.99437803
0.0,0.030632881
0.0,0.0034319125
1.0,0.99920136
0.0,5.7727626e-05
1.0,0.9991891
1.0,0.99907744
1.0,0.9987967
1.0,0.98054713
0.0,3.3159024e-06
0.0,0.78949916
0.0,0.00044999394
1.0,0.80283886
0.0,0.021191057
0.0,1.2610602e-05
1.0,0.99987006
0.0,0.0042309724
1.0,0.9975635
1.0,0.9995859
0.0,0.00015870777
0.0,5.910233e-06
1.0,0.99752134
1.0,0.016841661
0.0,0.0008730732
0.0,4.496408e-05
1.0,0.9998198
0.0,0.0002672898
1.0,0.9265871
1.0,0.98679
0.0,0.0007843471
0.0,0.008082058
1.0,0.99962807
1.0,0.99995875
0.0,0.012334939
0.0,0.030409263
0.0,0.0048951674
1.0,0.9992218
1.0,0.828546
1.0,0.99958724
0.0,0.0918112
1.0,0.9999902
0.0,3.017121e-05
0.0,0.115070574
0.0,4.8056976e-05
0.0,0.0024695871
1.0,0.99999726
1.0,0.99768615
0.0,0.19041498
0.0,0.0009257464
1.0,0.99335974
0.0,0.00019915824
0.0,0.0808654
0.0,2.0952582e-05
1.0,0.9029866
0.0,0.00046234898
1.0,0.96584797
1.0,6.107993e-06
1.0,0.97669935
1.0,0.96859133
1.0,0.9823679
0.0,0.009032978
1.0,0.99960953
1.0,0.99999225
0.0,0.0016680253
0.0,0.0011592
1.0,0.9957372
0.0,0.27809814
0.0,0.00016663308
0.0,0.07509421
1.0,0.9999119
1.0,0.9999964
1.0,0.99999976
1.0,0.974798
0.0,0.06811384
1.0,0.99993765
1.0,0.999303
0.0,0.0127930725
0.0,0.012145242
0.0,0.00014607735
0.0,1.715735e-06
1.0,0.99976
1.0,0.99971706
0.0,1.0627124e-05
0.0,0.0028746529
1.0,0.99044704
0.0,0.005945368
0.0,0.00017526363
0.0,0.00022657042
0.0,0.06561093
1.0,0.93967074
0.0,0.00015396721
1.0,0.999863
1.0,0.9995271
1.0,0.99987245
1.0,0.9958075
0.0,0.0014741332
0.0,0.0001693258
0.0,1.974821e-05
1.0,0.9999931
0.0,0.0009513457
0.0,2.925256e-05
1.0,0.99994504
1.0,0.054359183
1.0,0.99677247
0.0,1.407718e-05
0.0,0.0039324067
1.0,0.99996984
0.0,0.0053773536
1.0,0.9051348
0.0,6.5052595e-06
0.0,2.1527633e-07
0.0,0.0018145172
0.0,0.02544112
1.0,0.41953513
0.0,0.09822437
0.0,5.1227402e-05
1.0,0.9976675
1.0,0.99999976
0.0,2.5820356e-05
1.0,0.9995085
1.0,0.99980813
1.0,0.99816185
0.0,0.00034126622
0.0,0.23710553
0.0,0.00082050305
0.0,0.0006664241
1.0,0.99988306
1.0,0.64882207
0.0,6.4149805e-05
0.0,1.1854457e-06
1.0,0.99499595
1.0,0.86954534
0.0,0.0014089468
1.0,0.99952173
0.0,1.8745453e-05
0.0,0.011094173
1.0,0.9955149
1.0,0.9959519
0.0,0.008228576
0.0,0.32061997
1.0,0.9958609
0.0,0.00020208706
0.0,0.8444154
0.0,0.00025478017
0.0,0.93941945
1.0,0.9989146
1.0,0.9955598
0.0,2.2837969e-05
0.0,0.2594909
0.0,0.022385638
0.0,0.2053305
0.0,0.006024601
0.0,0.9960834
0.0,0.02012796
1.0,0.0048905825
0.0,0.031121539
0.0,0.0006220358
0.0,0.009679491
0.0,0.0003550341
1.0,0.99987423
1.0,0.99481803
1.0,0.99998426
0.0,0.00159705
0.0,0.014886611
0.0,0.039975066
1.0,0.99390197
1.0,0.9745088
0.0,0.00012826087
1.0,0.9982768
0.0,0.4975783
0.0,1.2704236e-05
0.0,0.01438669
0.0,0.0014258593
1.0,0.9999963
0.0,0.016428271
0.0,0.03669906
1.0,0.975662
0.0,0.008076262
0.0,0.021273915
1.0,0.99856275
1.0,0.9999373
1.0,0.9998275
0.0,0.0021910113
1.0,0.99924684
1.0,0.9992623
0.0,0.000107766085
0.0,0.0014209388
1.0,0.9905239
0.0,0.00077568553
0.0,0.00013712588
0.0,2.2799388e-05
0.0,0.00024377821
0.0,0.018191596
1.0,0.9998367
1.0,0.9996025
1.0,0.9996532
1.0,0.8700302
1.0,0.9987921
0.0,0.019031154
1.0,0.01245523
0.0,0.041828617
1.0,0.9996613
1.0,0.99998295
1.0,0.94808245
0.0,0.012500579
1.0,0.99975806
0.0,0.12715998
0.0,3.6326488e-05
1.0,0.9914806
0.0,0.046704564
0.0,0.88441664
1.0,0.9971717
0.0,0.019773187
0.0,0.16329682
0.0,0.00076860347
0.0,0.3448043
0.0,0.19206189
0.0,1.2935924e-05
1.0,0.9959621
1.0,0.99947387
0.0,0.00034185284
1.0,0.39269605
0.0,0.00033789146
0.0,2.682038e-06
1.0,0.99840194
1.0,0.9987716
1.0,0.9786268
0.0,3.3678945e-05
0.0,0.002432582
0.0,5.7533292e-05
0.0,0.9958702
0.0,0.00012452435
0.0,0.020776028
0.0,0.00038572497
1.0,0.99999666
1.0,0.98550975
1.0,0.9910492
1.0,0.99938524
0.0,0.04795955
0.0,0.0020317305
1.0,0.99999225
1.0,0.9999708
1.0,0.9999001
0.0,0.0039756764
1.0,0.99590427
1.0,0.9996942
0.0,0.0005991806
0.0,0.0024363745
0.0,0.048297722
1.0,0.9958983
1.0,0.93178314
0.0,0.00028163102
0.0,0.0017812693
0.0,0.00019955686
1.0,0.9999286
1.0,0.9999845
1.0,0.99994445
0.0,3.2837847e-06
1.0,0.9996611
1.0,0.99961686
1.0,0.9995376
0.0,0.0002718574
0.0,4.836072e-06
1.0,0.9998264
1.0,0.9996457
0.0,0.03668501
0.0,0.00027886798
0.0,3.7496366e-07
1.0,0.99938846
1.0,0.9999621
1.0,0.9601233
1.0,0.9999666
0.0,0.00012758179
0.0,0.0001454591
1.0,0.9568123
0.0,0.015079212
0.0,2.1146416e-05
0.0,7.934546e-05
1.0,0.99657923
1.0,0.9748409
1.0,0.999798
0.0,0.0025904274
0.0,0.0014099898
0.0,0.07384147
0.0,0.008638532
1.0,0.99951386
1.0,0.99476105
1.0,0.9002819
0.0,4.799134e-06
0.0,0.0046467725
1.0,0.9994344
0.0,0.0030588096
1.0,0.9941081
1.0,0.80572003
1.0,0.9997358
0.0,0.0132872835
1.0,0.99854857
1.0,0.9618825
1.0,0.9952856
0.0,0.11416295
0.0,0.0013335667
1.0,0.99757093
1.0,0.99693584
0.0,0.0017412422
0.0,0.0029611615
1.0,0.9999075
1.0,0.98313326
0.0,0.00034743242
0.0,0.0028112743
1.0,0.99999845
0.0,0.029152727
1.0,0.99728036
1.0,0.9523381
0.0,0.00055043714
1.0,0.6519467
1.0,0.8809936
1.0,0.9994549
1.0,0.9993026
0.0,0.0011034218
0.0,0.00040165367
1.0,0.98482
1.0,0.9999925
1.0,0.9999356
1.0,0.90392596
1.0,0.99467343
1.0,0.9999603
0.0,0.0344427
1.0,0.99932754
0.0,0.00056672556
0.0,8.2772397e-07
0.0,3.1627435e-05
1.0,0.985509
1.0,0.6569767
1.0,0.9666736
1.0,0.5989519
1.0,0.99992025
1.0,0.964179
1.0,0.99776495
1.0,0.88420665
0.0,0.7979183
1.0,0.97929597
0.0,0.018478772
0.0,0.0027975198
1.0,0.99991906
0.0,0.18716249
0.0,0.061655946
1.0,0.9442504
0.0,0.007559638
1.0,0.99894696
0.0,0.011151556
1.0,0.9999542
1.0,0.99999917
1.0,0.99999905
1.0,0.99995935
1.0,0.9988707
1.0,0.9801927
1.0,0.9999727
0.0,0.014902786
1.0,0.8204767
1.0,0.99993
0.0,0.14411835
1.0,0.9942415
1.0,0.99104553
0.0,0.010785412
1.0,0.9999604
0.0,0.034534283
1.0,0.99972886
0.0,0.011625074
1.0,0.9934865
1.0,0.4508316
0.0,1.7239807e-05
1.0,0.69889766
0.0,0.23423387
1.0,0.96679026
1.0,0.99061966
1.0,0.9996006
0.0,0.00041702506
1.0,0.99914384
1.0,0.9624343
1.0,0.9999552
0.0,0.030887084
0.0,0.14592019
1.0,0.99964905
1.0,0.9991136
0.0,0.0009451196
1.0,0.02422054
1.0,0.95226175
0.0,0.0119526535
1.0,0.9998292
1.0,0.99472046
1.0,0.999874
1.0,0.9642618
0.0,0.6088889
1.0,0.9999654
0.0,0.000801579
0.0,0.09928858
0.0,0.0063284
1.0,0.99849224
0.0,9.99119e-06
